ContentId,Title
-2740396993975951758,SOA com microserviços - Sensedia
4307433444610636421,SQL vs NoSQL: you do want to have a relational storage by default - Enterprise Craftsmanship
-9194572880052200111,"STEMTera, uma protoboard com Arduino Uno embutido"
5269583152423890030,Sabia que você pode transformar o seu celular em uma impressora 3D?
231281690254211527,Saiba como a Cisco está trabalhando com IoT e suas iniciativas para os empreendedores desse mercado - Startupi
5313335392004163852,Salesforce Architect Journey
-4749032095489327822,Salesforce Einstein delivers artificial intelligence across the Salesforce platform
-2923886912694084893,Salesforce adds some artificial intelligence to customer service products
-7463305179076477879,"Salesforce buys Demandware for $2.8B, taking a big step into e-commerce"
5424502143558028097,Sam Newman - Backends For Frontends
-5044204125574973395,Samsung lança dispositivo para deixar carro conectado a partir de chip 4G - Link - Estadão
-1763986443823721481,Samsung se alia a bancos para lançar pagamento por celular no Brasil
3999205546352981758,"Samsung, SapientRazorfish Show IoT Retail Approach At NRF"
-3825317043780889928,SanDisk cria cartão SD com maior armazenamento do mundo: 1 TB
-282629989972409543,Santander Brasil gera 21% do resultado da matriz no 4º trimestre
-6468782714472551646,"Santander Brasil tem lucro gerencial de R$ 1,989 bi no 4º trimestre"
6881796783400625893,Santander Vies to Become First Bank to Issue Cash on Blockchain - CoinDesk
4109366816886873672,Savage Love Letter of the Day: Get Out There and Fight
6587635730509289343,Save time with Quick Access in Drive
1423541364223434892,Saving the World Through Crypto: The Humanitarian Blockchain
3162261384765351942,Say Hello to React CDK - KADIRA VOICE
-4700714777342103147,"Say goodbye to traditional customer segmentation "" Banking Technology"
-8149429101569453081,Saying �� to Allo and Duo: new apps for smart messaging and video calling
4918358495761748770,Saúde de homens gays e bi é foco de nova campanha do governo
6943483335823457240,Saúde entra na era da indústria 4.0 | EXAME.com
-5363263367015469934,Scala is the new golden child
8963770574956550187,Scalable Microservices with Kubernetes | Udacity
3394403706511230595,Scanning hyperspace: how to tune machine learning models
-2388274433047018803,Scientists discover potentially habitable planets
9112765177685685246,Scott Penrose: Arduino Static Strings
564282370384747453,Scrum Community - Scrum Alliance
-703416562539077070,Scrum Community - Scrum Alliance
8185199775369928004,"Se eu fosse falar de todas as ideias péssimas que tive, precisaríamos de muito tempo, diz cofundador do Google"
4634963407423735625,Se eu fosse fundar uma nova agência... - Meio & Mensagem
-7259527987837041658,Search API
3742318026370211556,Second Gravitational Wave Detected at LIGO
7804826445069770894,"Secret's founder returns with Bold, a Medium for enterprise"
2333823948799779498,Segment helps businesses integrate third-party sources into their data pipelines
4287021355610172885,Seguradora aposta em inovação e criatividade para driblar a crise
2870099478920706993,Seguradoras divulgam resultados de 2016 - Apólice
-7584037043735285197,Seguradores serão mentores de start-ups selecionadas pela aceleradora da Accenture | Sonho Seguro
-4399400419562742528,Seguro de Pessoas
3367026768872537336,Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs
7286613907013366088,Self-Driving Cars and Insurance
54211792749134075,Self-Learning AI: This New Neuro-Inspired Computer Trains Itself
-5691008411030226594,Sem Parar vs Conectcar - DanBP.org
-4975645025178552956,Sem Parar vs Conectcar - DanBP.org
8833747781388133494,"Sem fazer alarde, a série"
-4613284400780388067,Senado lança enquete para saber se você é contra ou a favor a franquia de dados para internet fixa
-547324075613341407,Senior Solution paga R$ 50 mi pela att/PS e reforça portfólio com software para core banking
-6728844082024523434,Seniority
5589042240234624581,Separating Concerns through Service Worker Helpers - Ben and Dion
-615912190028612956,"Ser um bom líder depende de inúmeros fatores. Mas um deles, segundo o inglês Simon Sinek, é importantíssimo: a coragem para proteger as equipes e para arriscar quando necessário"
722931447608069342,Serasa Experian realiza hackathon com prêmios de até R$10 mil - Startupi
1005751836898964351,Seria Stranger Things uma obra de arte do algoritmo da Netflix?
-8239286201029609369,Serious Business: Is The Sharing Economy Good For Business?
7532891417681708371,Serious Business: Should Renewable Energy Continue Receiving Government Subsidies?
-2828628091730682303,Serverless Architectures
6062146090334604102,Serverless Data Sync in Web Apps with Bit Torrent
2025471325746532174,Serverless real-time architecture on AWS: there is a way !
8801504303517439478,Services 
-2423593292146522678,Services | RaRe Technologies
3541770362851368020,Serviços na nuvem pública mais que duplicam até 2020 - B!T magazine
3965818599169726564,Sesi oferece curso de LIBRAS com certificação de 40 horas
-7812176982819372240,Sete Reinos
1805789466376069146,Setting Up HTTP(S) Load Balancing
-2081760549863309770,Setting Up SSL proxy for Google Cloud Load Balancing
-8257579276626076787,Setting and Calculating a Web Performance Budget
787067277772219433,Setting up Drupal Code Sniffer
-3468529816757552062,Setting up an Android ContentProvider with a join
4945121243335041737,Sharing innovation with your competitors - Dries Buytaert
7459726589306441015,Shopping app Spring's redesign could be a game-changer
4876769046116846438,Shopping em BH terá fazenda urbana de 2.700 m²
6915731723505426291,Show and Tell: image captioning open sourced in TensorFlow
-8723313435347324769,"Shuddle, the Uber-like service for getting your kids around, is shutting down tomorrow"
-8615957592921855596,Shutter Island (2010)
4866620033136147586,Siemens and General Electric gear up for the internet of things
-7255737497176527784,Siga o líder
7206850235815254159,Sign Up for Mike Cohn's Best Content
5669290109546991426,"Signs suggest that 101Hero, the $49 3D printer, was too good to be true"
6309804346176212907,Silicon Valley legend Bill Campbell has died - here is some of his best leadership advice
-2896441888220202695,"Simple rolls out shared bank accounts that work for anyone, including roommates"
-7726397374158219907,Simples assim
-9071883412530082330,Singapore bank wants you to talk to its chatbot to get your banking done
4657430003888493310,"Siri: Once a Flake, Now Key to Apple's Future"
-9157338616628196758,Situação financeira ruim de varejistas pressiona shoppings e eleva renegociações - Home - iG
2255878226385826814,Six iconic retailers and their digital transformation journeys
-3400154175330058574,Skill swarms - a new way to share expertise and work smarter together - Skillhive
1590841424376000970,Skully officially admits it's over
-4270702541777554377,Slack CEO Stewart Butterfield on the Future of Communication
962287586799267519,Slack and Google announce partnership focused on better integrating their services
-1484165300616478995,"Slack and Uber's parting proves when apps unite, it isn't always a smooth ride"
-5395935973320542237,"Slack debuts message buttons: bots with Trello, Kayak and 10 more to perform tasks in its app"
5834671664627894569,Slack raises $200m at $3.8b valuation for business messaging
-8286289711960957081,Slack swips at Skype with video calls and reaction emoji
7767869406844505704,Slice Labs raises $3.9M to insure on-demand workers when they're on the job
-7539387928750597096,Smart Contact Lens-Eyeglass Combo Could Monitors Diabetes and Delivers Drugs
-1480913447590268358,"Smart Managers Don't Compare People to the ""Average"""
2642993575444549134,Smartwatch sales are tanking
4644184613269860655,Smirnoff lança primeiro destilado em embalagem Tetrapak do Brasil
-4740532350684079805,Snapchat shares security best practices for running on GCP
2265761247530716287,Snark attack: Cornell students teach software to detect sarcasm!
-6308850935767965758,So long MVP. Hello Minimum Loveable Product.
834896074125772354,So you want to sell to banks?
-4994468824009200256,"So your AI bot went haywire, should you care?"
3884256359744615997,"So, You Want A Table, Huh?"
-7891293130731329672,Sobre o Hipsters Ponto Tech
-9033346036688923648,Software Architecture Patterns
8461560915246826477,Solange Oliveira
-6713697716910928909,Solidity Available in Visual Studio - Ethereum Blog
161784308223385549,"Sompo Seguros aproveita ""onda"" do Pokémon Go para alertar sobre segurança no trânsito | Sonho Seguro"
-8587352636561360574,Sons de animais na busca do Google | Google Discovery
-2306089797938257253,"Sony Playstation 3 Fat 160gb - R$ 720,00"
-5622405819042018718,Sony Smart Tennis Sensor for Tennis Rackets
-3258959365023720872,Sophia Genetics chega à América Latina para democratizar a Data-Driven Medicine
-4930542581518647030,Sources: Snapchat is raising more money at about a $20 billion valuation
-8728075196312712282,Soylent's new drink will replace your breakfast and morning coffee
4036103329046553070,"SpaceNet satellite imagery repository launched by DigitalGlobe, CosmiQ Works and NVIDIA on AWS"
2990005046938769485,SpaceX plans to debut Red Dragon with 2018 Mars mission
-6623581327558800021,"Spanner, the Google Database That Mastered Time, Is Now Open to Everyone"
1549650080907932816,Spark comparison: AWS vs. GCP
-1701416312023927957,Spark fragmentation undermines community
-115892576593938933,Speed Up a WordPress Website in 8 Steps
-7193893108516217330,Speed for simplicity: An interview with Lenovo's Gerry Smith
-4888170580455425266,Speeding up ReSharper (and Visual Studio)
8300126456272756546,Sphero's BB-8 toy will now watch The Force Awakens with you
6800965548226529308,Sponsored: Five reasons why retailers should opt for digital receipts
6247175512001835023,SpotHero is ready for the future of autonomous parking
1003778007373126185,Spotify Raises $1 Billion in Debt Financing
7620697593009487898,Spotify UI built with HTML / CSS - Freebiesbug
-4760639635023250284,Spotify chooses Google Cloud Platform to power data infrastructure
2313825045587317872,Spotify's Event Delivery - The Road to the Cloud (Part III)
-4138575697540914268,Spotify's Latest Algorithmic Playlist Is Full of Your Favorite New Music
3134511142783292503,Spring Boot 1.4 released
5429045128339158843,Spring Boot 1.5.1 released
6241723672990266258,Spring DAO vs Spring ORM vs Spring JDBC
-3716447017462787559,Squads não-suicidas - Hipsters #08
7434270606888620096,Stackdriver Debugger now works with source code directly in GitHub and Bitbucket
-9064100704535292718,Stackdriver Trace for App Engine is GA; app latency has nowhere to hide
-6362758570633473480,Standing Under Your Code: The Seven Stages of Digital Transformation
-4831310174172854034,Standing on the Shoulders of Giants - Built to Adapt
-6697357763177451167,Starbucks tem mais dinheiro do cliente em cartões do que bancos
5311977399951270341,Startup aims to use machine learning to make mobile notifications good
3241240229241793423,Startup usa algoritmo e rede social para aprovar empréstimos | EXAME.com
-3077386995956755130,Startup uses deep learning to let you shop for items by snapping photos
-271938775771328391,Startups apostam em aplicativos que conectam fretes e caminhoneiros
4313871021753084020,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso
-6863138929434705713,State of Drupal 2016 survey | Dries Buytaert
1981046186743381313,State of the Digital Nation 2016
-4049108709890217048,Stay focused with Google Calendar event notifications in your browser
6152652267138213180,Staying one step ahead at Pixar: An interview with Ed Catmull
-6726685468116057064,Steak Tartare com Salada Verde
-2247142819145310881,Stetho for Android debug builds only
7004101889471761341,Still a virtual reality skeptic? Here's why you shouldn't be
4776828703162554224,"Stock photos of women of color in tech, now free to use."
-3745582971859460684,Stop Coding Machine Learning Algorithms From Scratch - Machine Learning Mastery
-6215634663594744290,Stop Trying to Monetize Your Data - Built to Adapt
6766105865162331239,Stop Trying to Sound Smart When You're Writing
-820343972901090172,Stop saying learning to code is easy.
-292870452169977398,Strategyzer | Business Model Generation - Book
-6725796505137573953,Stratumn is building a sort of Heroku for blockchain applications - The Bitcoin Channel
1403599387299754918,"Stream processing, Event sourcing, Reactive, CEP... and making sense of it all"
6075137928366965854,"Stream processing, Event sourcing, Reactive, CEP... and making sense of it all - Confluent"
4300652811307550975,StrictMode for Runtime Analysis on Android - Google Developers
-4718837078135183000,Strictly Enforced Verified Boot with Error Correction | Android Developers Blog
5822211783543822544,Study Shows Women and Minorities Are Punished for Speaking Up About Workplace Diversity
4105873627900556540,Sua comunidade de Teste.
-4615179238096674750,"Sua empresa já tem um ""Open Innovation Lab"" ? - CIO"
3662832673570108627,Sul dos EUA descobre consequências econômicas da homofobia | EXAME.com
-1306208577536428610,"SulAmérica continua investindo, apesar da crise - Sonho Seguro"
6240076106289531207,Sunset Blvd. (1950)
139485217095648183,Supercharge Java Auth with JSON Web Tokens (JWTs) | Baeldung
-2855218766021441159,Support Ended for Eclipse Android Developer Tools
-3462051751080362224,Support your Gmail users more easily with revamped bounce messages and message headers
5037221949349729844,Susan Wojcicki on the Effectiveness of Empowering Ads on YouTube
734632752661830332,Susan Wojcicki on the Effectiveness of Empowering Ads on YouTube
8769121796537771237,Susep divulga nota de esclarecimento sobre a Youse Seguros
6234756865145917449,Suzana Herculano-Houzel deixa o Brasil e expõe problemas profundos da ciência no país
1954074927376897165,"Swarm A.I. Correctly Predicts the Kentucky Derby, Accurately Picking all Four Horses of the Superfecta at 540 to 1 Odds"
-1383778823073811714,Swatch lança relógio para pagamentos em parceria com Visa | EXAME.com
-1249582672736761858,Sweden's Greta wants to disrupt the multi-billion dollar CDN market
4675505028897335428,Swift Top 10 Articles For The Past Year (v.2017)
-1312850681127865433,Swift.org
-6732229745645090645,SwiftCoders by Garric Nahapetian on iTunes
-5200964355640106406,SwiftyDB - An alternative for managing SQLite Databases on iOS
34557439830244258,Sympathy for Lady Vengeance (2005)
6258766779968998934,Sympathy for Mr. Vengeance (2002)
6757348772114374254,SyntaxNet in context: Understanding Google's new TensorFlow NLP model | Blog
-986193709330758766,System Code Geeks are giving away a FREE Sublime Text Editor License
240943776326872028,São Paulo recebe maior evento nacional voltado à educação e discute tecnologia no setor - Startupi
8869575677747285539,Séries com lições sobre empreendedorismo: As 7 melhores!
3460026829794173084,TAM recebe primeira aeronave com o design e pintura da LATAM e avança na implantação da nova marca!
1114791714656282929,TECNISA melhora performance de marketing digital com estratégias em parceira com o Google
-3405516291669853723,TEDxSãoPaulo
8844011188151156774,TF-Slim: A high level library to define complex models in TensorFlow
1971653634364577968,TI Bimodal? Receita para o desastre...
4373020502739965726,"TI continua despreparada para os negócios digitais, afirma Gartner - CIO"
-4127059794203205931,TPOT: A Python tool for automating data science
2156244701966673186,"TRF mantém resolução que proíbe ""cura gay"" - Jornal Opção"
2262656830196923781,"Tabs vs Spaces: How They Write Java at Google, Twitter, Mozilla and Pied Piper | Takipi Blog"
-873780453963615794,Taco Bell chega ao Brasil no segundo semestre desse ano
8708452471825540133,Tailoring your integration approach to specific deals
374674704202038318,Taking Microservices Home - NGINX
-7732246497578572511,Taking the Apple Watch Nike+ for a spin
-3641109225708958458,Talking Payments - Article Profile - 93% of banks expect video to boost satisfaction
4437902912817080687,Taming the herd: using Zookeeper and Exhibitor on Google Container Engine
7253370880729538418,Tango: See more with a new kind of phone
9122627895188486603,Task management app Asana raises $50M at a $600M valuation led by YC's Sam Altman
957332268361319692,Tasting Dagger 2 on Android
491373795166252904,Teaching machines to predict the future
6437568358552101410,Tech in Brazil is booming despite the country's political troubles
-8099145207792678586,TechCrunch launches a personalized news recommendations bot on Facebook Messenger
-9172673334835262304,Tecnologia para colher mais e o uso do GPS
8074780316213343498,Tecnologia transforma gestão na área de saúde | EXAME.com
7823781477664935857,"Telecoms open shop on Madison Avenue, but will brands buy?"
5761988486867612282,Telegram Bolsters Bot API with New Gaming Functionality
8626761683919164251,Tem hora certa pra sair do armário?
5545306236636747547,Tendências do Marketing de Conteúdo 2016
-2697906762425596568,"Tenho várias ideias de negócios, qual devo levar adiante?"
-2940536914889279273,TensorFlow Tutorial- Part 1
-2547386150711652030,TensorFlow v0.9 now available with improved mobile support
-724699218170106849,Tensorflow wins
-3348458175249982599,Teori afasta Eduardo Cunha do mandato na Câmara
7498047411414226273,Terms Aggregation in Elastic Search
-1637159115260338032,"Terrapattern is reverse image search for maps, powered by a neural network"
-7977868424702448788,Terça de Dados #11 - Debate sobre a Regulamentação de TI
2966083692047828770,Test Driven Development by Example: Validation in Java
-1483274517395674620,Test and deploy to Google App Engine with the new Maven and Gradle plugins
6153710684104095269,"Testes mostram um ótimo desempenho do ""Ubuntu on Windows"""
1567984561327445971,Testes unitários vs aceitação - Android Dev BR
-4195851681734441295,Testing a new Drupal 8 installation with 2 Docker commands
-450825503558460924,Tetra Pak Cheese and Powder Systems acquires Laude
6340108943344143104,Text summarization with TensorFlow
-1403735753867098241,"The ""Joel Test"" for Data Science"
7616911250531106641,The #digital upstarts offering app-only #banking for smartphone users #benchmark
-1196068832249300490,The 'impossible' is now a reality
-7646489242554562522,The 100 (TV Series 2014- )
3703141283586666995,The 17 equations that changed the world
4843782008053284888,The 200 billion dollar chatbot disruption
4109618890343020064,The 2017 Acquia Partners of the Year
-2061825422128752184,The 24 best restaurants in New York City
3193164045772142182,The 7 Coolest Virtual Reality Experiences Made with Hololens So Far
5843350704442714396,The 7 Habits of a Highly Effective Product Owner
7395435905985567130,The AI business landscape
3547081132182529111,The Absolute Best Coffee in New York
7174452660053929140,The Agile Design Team Maturity Scale | UX Magazine
-4434534460030275781,"The Algorithm March, Japan's Strangely Entertaining Exercise"
-5071600977095793163,The Americans (TV Series 2013- )
8267509427016592713,The Art Of Layout Testing With Galen Framework - Smashing Magazine
9033884391004475493,The Art of the OKR
-6244754482621048226,The Best Advice From Quora on 'How to Learn Machine Learning'
2280365999288629014,The Best Linux Distros of 2016
-3750301395521973493,The Best Offer (2013)
-8935051432668167578,The Big Lebowski (1998)
3611701510490148233,The Biggest Crowdfunding Project Ever Was Supposed to Create Manager-free Companies. But It's a Mess
5239464617027010625,The Biggest list of 35 FREE UX Books
-5570256785328462468,The Black Death: The Greatest Catastrophe Ever
4463025528374352465,The Blockchain is the new Google
-6156751702010469220,The Broken Window Theory
-5000193502203199335,The Business Case for Continuous Delivery | Continuous Delivery | Atlassian
-1111518890369033396,The Business Case for Progressive Web Apps
1547036706250649420,The Challenge of Determining Whether an A.I. Is Sentient
4084131344684656470,The Children's Illustrated Guide to Kubernetes
-1852234953549915446,The Color of Paradise (1999)
2399228553079505025,The Competitive Landscape for Machine Intelligence
-3269885695260066314,The Competitive Landscape for Machine Intelligence
7775857588929395558,The Complete Google Analytics Audit Checklist | Optimization Up
2372438485070148864,The Continuous Delivery Maturity Model
-7033990154815318757,The Conversational Economy Part 1: What's Causing the Bot Craze?
9168028029170358424,"The Cook, the Thief, His Wife & Her Lover (1989)"
-6707474286910397949,The Death of Drupal Commerce as an Ecommerce Solution - Third & Grove
2555983212310147009,The Definitive Guide to Database Version Control
-5322047011520469406,The Democratization of Innovation for the Internet of Things
3301147467076954944,The Developer's Midlife Crisis: What's Next?
5227822864949117283,The Difference Between Sympathy And Empathy - Expanded Consciousness
4345055131254210605,The Digital Transformation Playbook: Rethink Your Business for the Digital Age (Columbia Business School Publishing) eBook Kindle
-667193404227875686,The Drive to Bank on Digital
-3581194288660477595,The End Of Apple Man
-7681408188643141872,The End Of Apps As We Know Them - Inside Intercom
171877380813632915,The End of the Office Dress Code
2842727018572461564,The FBI Faked an Entire Field of Forensic Science
-8391512412740651574,The Famous Photo of Chernobyl's Most Dangerous Radioactive Material Was a Selfie
-6016433871633244814,The Fountain (2006)
-6778286518036232293,The Future of Business is Design
2727743992157210358,The Future of Digital Banking is Now
-454649054276160610,The Future of Pen: Windows Ink
-5628897645967553681,The Genderbread Person v3 | It's Pronounced Metrosexual
7288937801410681383,The Gold Mine: A Novel of Lean Turnaround
-3790313320969344469,The Great Library
4831903061865014867,The Hardest Part About Microservices: Your Data
7273139206342584600,The Hateful Eight (2015)
-6874540813378776198,The Hierarchy of Engagement - Greylock Perspectives
6352416307575007029,The Home Of The Internet Of Things: Everywhere
7534917347133949300,The Importance of Code Reviews
-5973686110278905367,The Internet of Things
5018472516978866574,The Internet of Things is looking for its VisiCalc
-3058031327323357308,The Java 8 API Design Principles
-7876497512693688413,The Joel Test: 12 Steps to Better Code
-6124198068300347794,The Language of Beauty Ads
-2097075598039554565,"The Languages, Frameworks and Tools You Should Learn in 2017"
-8739701156093513292,The Lifecycle of a Pod
-4316394955033262743,The Man Selling Shovels in the Machine-Learning Gold Rush
6097677219931837830,The Mobile Growth Stack: 2017 Edition - Mobile Growth Stack
-8723568727518869245,The Most Important Push Notification metric - Growth Bug - App World
1349971382589894814,The Most Intolerant Wins: The Dictatorship of the Small Minority
6186282670048283099,The Netflix Tech Blog: Distributed Resource Scheduling with Apache Mesos
4165127518659426948,The Netflix Tech Blog: Engineering Trade-Offs and The Netflix API Re-Architecture
-3552937095886146934,The Netflix Tech Blog: Netflix Billing Migration to AWS
-2855910583928922225,"The New App Store: Subscription Pricing, Faster Approvals, and Search Ads"
5653476548835345267,The New Wall Street: Even Big Banks Want Help Navigating Markets
-6639617916149472585,The Non-Technical Guide to Machine Learning & Artificial Intelligence - Machine Learnings
4700641534148321049,The Original iPod Turns 15 Years Old
-538948733779286129,The Physical Web
-5204755921272353160,The Progress of Web Apps - On the Edge
-5976464170927897250,The Pulse of a City - Uber Engineering Blog
4899554125167253337,The Real Lesson for Data Science That is Demonstrated by Palantir's Struggles
-9190737901804729417,The Real Product Market Fit
3353902017498793780,The Rise And Growth of Ethereum Gets Mainstream Coverage
6042459843569845586,The Rise of the API-based SaaS
-595851741330881198,The Risks and Rewards of Fully Decoupling Drupal | Acquia
163780025692404854,The SFMOMA's New App Will Forever Change How You Enjoy Museums
3705075652854270482,The Science of Cycology
-2990485643677949494,The Secret History of Agile Innovation
1286723199785027310,The Skills You'll Need and the Salary You Can Expect as a Data Scientist
-1706114177222872702,The Spotify Tribe
6525794335263078309,The Startup Pivot Pyramid - How to Pivot Your Startup the Right Away Using Growth Marketing Mindset
8295457724580096419,The Startup Zeitgeist
-7499831854130267106,The Sweet Way that Gamification Helps M&M's Boost Consumer Engagement - Gamification Co
-1878128207048892154,The Ten Commandments of Egoless Programming
-1878569380455769122,The Three Language Acquisition Stages
7581009799961380333,"The Three R's of Enterprise Security: Rotate, Repave, and Repair - Built to Adapt"
-3285620956704836473,The Top 10 Companies Millennials Want to Work For
-5602127731550819348,The Top 10 Most Common Mistakes That Node.js Developers Make
-769212572760644334,The Truth About Multiple H1 Tags in the HTML5 Era
384967563509172020,The Two Types of Product Virality
-7108012586837980940,The Ultimate Digital Clean-Up Checklist: Are You Prepared For The New Year? - Smashing Magazine
7926736692763443624,The Ultimate Guide to SEO Reporting: Starting with the Basics
5484061377044071389,The Ultimate Solution to Versioning REST APIs: Content Negotiation
7572869304086387835,The White House Has Realized Artificial Intelligence Is Very Important
8076265166566225141,The Year in Design - Zeldman on Web & Interaction Design
3269302169678465882,The barbell effect of machine learning.
7653591914898297019,The battle for the post-digital world
-8412113620940365599,The best-and worst-places to be a working woman
5268351851132250,The bizarre beasts living in Romania's poison cave
1356221992133852808,The brilliant mechanics of Pokémon Go
8828175072897143018,"The code that took America to the moon was just published to GitHub, and it's like a 1960s time capsule"
-7570652411388243006,The compelling case to replace a 40-year old core system - Chris Skinner's blog
-4893195573827770029,The cynical bankers' trick: show me the money - Chris Skinner's blog
-8047634385511625486,The door for new contributors to Drupal is still locked
4774970687540378081,The economic essentials of digital strategy
-7620438371471449873,The emerging Darwinian approach to analytics and augmented intelligence
4195778828921942020,The five phases of migrating to Google Cloud Platform
5304344058087060692,The future is the trust economy
-3980612444042641628,The future of SaaS hosted git repository pricing
4320282974712265321,The future of agriculture - Jim Womack visits a lean farm
-5116903270312432935,The future of financial infrastructure: An ambitious look at how blockchain can reshape financial services
5568089143939945595,"The future of machine learning: 5 trends to watch around algorithms, cloud, IoT, and big data - GeekWire"
1436883058900979473,The future of the shopping mall
-5458316826145145813,The future of traditional retail is digital
-8427763028519233712,The gig economy as a driver of innovation
5854206600849997966,The hardest thing in computer science
6102826385978742696,The incestuous relations among containers orchestration tools
-3876501423599932851,"The inside story of how Amazon created Echo, the next billion dollar business no one saw coming"
-5179258585851879449,The insurance tech equation
4988225165850707692,The internet of a billion things | ET CIO
-4280604324733069853,The internet of stings
8640945691036622521,The invention that helped me write again - BBC News
826748584447376099,The investment case for employing a Drupal core contributor - Dries Buytaert
-2271000159302779222,The moment when you realize every server in the world is vulnerable - Free Code Camp
6015995473246774717,The need to lead in data and analytics
-6932442635231192683,The new 64-bit Orange Pi is a quad-core computer for $20
-48321713734223478,The new paradigm for human-bot communication
4785499183287168509,The new tech talent you need to succeed in digital
6040574489860277999,"The new, scary face of auto insurance"
-4218676349553328084,The new-world insurance agent
-1917202688559171732,The next AI is no AI
-1088742830039453732,The next stop on the road to revolution is ambient intelligence
-5625593730080264433,The next wave in software is open adoption software
8265190708606665292,The omnichannel customer experience is poised to take off in regulated industries
-6035458164887182128,"The price of Ether, a bitcoin rival, is soaring because of a radical, $150 million experiment"
-2549933363319068481,The real reasons you procrastinate - and how to stop
3779639438468810958,The return of the machinery question
5206308811707978799,The rise of APIs
-21036008762564671,The sales secrets of high-growth companies
3273084325487543386,The surprising truth about which countries lead in digital
-8954346068661072425,The technology behind preview photos
5937899505996968869,The web is Doom - mobiForge
-2178100133349972724,"There will be a Drupal 9, and here is why"
589254894302309232,These 17 life hacks will change the way you use Gmail
-7525512143002603676,These Are The 10 Most Purchased Brands in the World
408569329455206654,These gloves can convert sign language into spoken English
2879555397105020076,These guys created an app that stops college students from using their phones - and it's so successful they dropped out of college
-3040610224044779845,Things you probably didn't know you could do with Chrome's Developer Console
-5009578843275173733,This $2.8 billion startup gets all of its daily meetings done in 10 minutes
7419040071212162906,This 8-Page Website Generated Six-Figures in its First 8 Months - gaps
-2841995722250280583,This Battery-Free Computer Sucks Power Out Of Thin Air
-3299064309968644318,This CEO Runs a Billion-Dollar Company With No Offices or Email
7763750328910542816,This Japanese Restaurant Is Decked out With Yakuza-Inspired Tattoo Art | Highsnobiety
408283689595887456,This New Banking AI Is the Here and Now of Chatbots
-6727357771678896471,This Super Accurate Portrait Selection Tech Uses Neural Networks
5271898714958115766,This Tiny Robot Lets You Play God With Huge AI
-5989749314869037016,This is the flying chainsaw drone you knew was coming
3076823183761975019,This is the scientific reason we're addicted to our phones
7488370990373644128,This motorized wheel adds electric power to your bike
-6273159470243757969,This startup uses machine learning and satellite imagery to predict crop yields
8596997246990922861,This year's Founders' Letter
2405689222645002684,Thorium
9207286802575546269,Threaded messaging is coming to Slack
5384282624557636856,Three Lessons for Design-Driven Success
3057455921237571253,Three Platforms Bringing Bitcoin To Social Messaging Users
-3886927790136130174,"Three cultures, three continents and three lessons on leadership"
3262563792577344354,"Thunder, a Drupal distribution for publishers"
-5550023273712568004,"Tim Cook Reaches Five Years as Apple CEO, Unlocks Over $100 Million in Bonuses"
-1536771179525677307,Time Pressure: Behavioral Science Considerations for Mobile Marketing
8428597553954921991,Time to Re-Think Design Thinking
-2217888411555964341,Tipos de teste com usuários explicados em GIFs
363798057559041921,To Be Continued: Helping you find shows you want to continue watching
-4295420427690447901,To Use Physical Or To Use Virtual: That is the container deployment question
966067567430037498,To bot or not to bot
-7442296890640709658,Today in Apple history: 'Here's to the crazy ones...' | Cult of Mac
5380540855517464621,Today in Apple history: Happy birthday Steve Wozniak
-1243978819371381632,Today in Apple history: OS X Panther claws its way onto Macs | Cult of Mac
2628816849077589497,Today in Apple history: Steve Jobs passes away | Cult of Mac
5817939718364925129,Today in Apple history: Steve Jobs passes away | Cult of Mac
-7766518409111702133,Today in Apple history: Steve Jobs resigns as Apple CEO
5967886403500658324,Today in Apple history: World prepares for the NeXT Computer | Cult of Mac
2122245305662000853,Today in Apple history: iBook ushers in a Wi-Fi revolution
8946250624470221174,Today in Apple history: iCloud takes our files and photos to the sky | Cult of Mac
6165641386379495559,Today in Apple history: iMac G3 arrives to save Apple
-197504840924463488,Tom Brady: Business Guru. Who Knew?
2301338403202434417,Top 10 GCP sessions from Google I/O 2016
-5257244885628286303,Top 10 Hot Artificial Intelligence (AI) Technologies
-6340141548068597572,Top 10 Insurtech Trends for 2017 - Insurance Thought Leadership
8890720798209849691,Top 10 Intranet Trends of 2016
-6136272094613269629,Top 10 contributing customers
-2430889785264760757,Top 100 Best Blogs for iOS Developers to Learn and Gain Insights
7187598944032799890,Top 15 Facebook Open Source Projects You Must Know
-759389978085260161,Top 30 Commonly Confused Words in English
1768976290984301641,Top 5 Android Testing Frameworks with Examples
-7586203274767893481,Top 5 GCP NEXT breakout sessions on YouTube (so far)
7697593937932606048,Top 5 conteúdos 2016 - Sensedia
8080671570570146356,Top 5 open source command shells for Linux
-4625438649010928449,Top Asset Tracking Software: The 52 Best Tools and Software Solutions to Track Your Company's Vital Physical Assets
-3780822597455574960,Top Programming Languages Trends: The Rise of Big Data
7943088471380012839,Torus
-7399665664688732365,Touch (TV Series 2012-2013)
-4475938295812802739,"Trabalhando com dinheiro no Java, uma visão pragmática da nova money-api"
348632682812866328,Tracking Multiple Categories in Google Analytics for Content Pages - E-Nor | Google Analytics Blog
-861913102049789637,Transfer Style But Not Color
